Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
"Kpn ya ada aplikasi spt youtube, kombinasi youtube dikombinasikan dgn chat/video AI, & bkn saja pemilik konten yg dpt penghasilan, namun yg nonton dpt penghasilan jg meskipun ga sebesar pemilik konten",Kpn ya ada aplikasi spt youtube kombinasi youtube dikombinasikan dgn chat video AI bkn saja pemilik konten yg dpt penghasilan namun yg nonton dpt penghasilan jg meskipun ga sebesar pemilik konten,kpn ya ada aplikasi spt youtube kombinasi youtube dikombinasikan dgn chat video ai bkn saja pemilik konten yg dpt penghasilan namun yg nonton dpt penghasilan jg meskipun ga sebesar pemilik konten,kpn iya ada aplikasi seperti youtube kombinasi youtube dikombinasikan dengan chat video ai bukan saja pemilik konten yang dapat penghasilan namun yang nonton dapat penghasilan juga meskipun tidak sebesar pemilik konten,"['kpn', 'iya', 'ada', 'aplikasi', 'seperti', 'youtube', 'kombinasi', 'youtube', 'dikombinasikan', 'dengan', 'chat', 'video', 'ai', 'bukan', 'saja', 'pemilik', 'konten', 'yang', 'dapat', 'penghasilan', 'namun', 'yang', 'nonton', 'dapat', 'penghasilan', 'juga', 'meskipun', 'tidak', 'sebesar', 'pemilik', 'konten']","['kpn', 'iya', 'aplikasi', 'youtube', 'kombinasi', 'youtube', 'dikombinasikan', 'chat', 'video', 'ai', 'pemilik', 'konten', 'penghasilan', 'nonton', 'penghasilan', 'pemilik', 'konten']","['kpn', 'iya', 'aplikasi', 'youtube', 'kombinasi', 'youtube', 'kombinasi', 'chat', 'video', 'ai', 'milik', 'konten', 'hasil', 'nonton', 'hasil', 'milik', 'konten']",positif
Masa depan chatGPT lebih masuk akal dari pada Metaverse ataupun NFT,Masa depan chatGPT lebih masuk akal dari pada Metaverse ataupun NFT,masa depan chatgpt lebih masuk akal dari pada metaverse ataupun nft,masa depan chatgpt lebih masuk akal dari pada metaverse ataupun nft,"['masa', 'depan', 'chatgpt', 'lebih', 'masuk', 'akal', 'dari', 'pada', 'metaverse', 'ataupun', 'nft']","['chatgpt', 'masuk', 'akal', 'metaverse', 'nft']","['chatgpt', 'masuk', 'akal', 'metaverse', 'nft']",positif
MetaVerse masih oke juga kok drpd nft apaan gk jelas,MetaVerse masih oke juga kok drpd nft apaan gk jelas,metaverse masih oke juga kok drpd nft apaan gk jelas,metaverse masih oke juga kok daripada nft apaan tidak jelas,"['metaverse', 'masih', 'oke', 'juga', 'kok', 'daripada', 'nft', 'apaan', 'tidak', 'jelas']","['metaverse', 'oke', 'nft']","['metaverse', 'oke', 'nft']",positif
"Lumayan chat gpt bisa bantu sy ngajar d kelas, walaupun murid sy ya jadi agak males",Lumayan chat gpt bisa bantu sy ngajar d kelas walaupun murid sy ya jadi agak males,lumayan chat gpt bisa bantu sy ngajar d kelas walaupun murid sy ya jadi agak males,lumayan chat gpt bisa bantu saya ngajar d kelas walaupun murid saya iya jadi agak males,"['lumayan', 'chat', 'gpt', 'bisa', 'bantu', 'saya', 'ngajar', 'd', 'kelas', 'walaupun', 'murid', 'saya', 'iya', 'jadi', 'agak', 'males']","['lumayan', 'chat', 'gpt', 'bantu', 'ngajar', 'kelas', 'murid', 'iya', 'males']","['lumayan', 'chat', 'gpt', 'bantu', 'ngajar', 'kelas', 'murid', 'iya', 'males']",positif
"Saya pakai untuk produk apa saja yg bisa dijual, membuat harga jual sangat murah dan membuat pembeli secara otomatis melalui program xml",Saya pakai untuk produk apa saja yg bisa dijual membuat harga jual sangat murah dan membuat pembeli secara otomatis melalui program xml,saya pakai untuk produk apa saja yg bisa dijual membuat harga jual sangat murah dan membuat pembeli secara otomatis melalui program xml,saya pakai untuk produk apa saja yang bisa dijual membuat harga jual sangat murah dan membuat pembeli secara otomatis melalui program xml,"['saya', 'pakai', 'untuk', 'produk', 'apa', 'saja', 'yang', 'bisa', 'dijual', 'membuat', 'harga', 'jual', 'sangat', 'murah', 'dan', 'membuat', 'pembeli', 'secara', 'otomatis', 'melalui', 'program', 'xml']","['pakai', 'produk', 'dijual', 'harga', 'jual', 'murah', 'pembeli', 'otomatis', 'program', 'xml']","['pakai', 'produk', 'jual', 'harga', 'jual', 'murah', 'beli', 'otomatis', 'program', 'xml']",positif
berpikir positif untuk chatGPT,berpikir positif untuk chatGPT,berpikir positif untuk chatgpt,berpikir positif untuk chatgpt,"['berpikir', 'positif', 'untuk', 'chatgpt']","['berpikir', 'positif', 'chatgpt']","['pikir', 'positif', 'chatgpt']",positif
"Pada awalnya AI ,akan membantu manusia ,
Tapi setelah AI bisa mengembangkan diri sendiri ,manusia bisa jadi lawanya ,
Sekarang sudah di mulai dari pintu tol ,sekarang pakenya AI ,bukan manusia lagi.m",Pada awalnya AI akan membantu manusia Tapi setelah AI bisa mengembangkan diri sendiri manusia bisa jadi lawanya Sekarang sudah di mulai dari pintu tol sekarang pakenya AI bukan manusia lagi m,pada awalnya ai akan membantu manusia tapi setelah ai bisa mengembangkan diri sendiri manusia bisa jadi lawanya sekarang sudah di mulai dari pintu tol sekarang pakenya ai bukan manusia lagi m,pada awalnya ai akan membantu manusia tapi setelah ai bisa mengembangkan diri sendiri manusia bisa jadi lawanya sekarang sudah di mulai dari pintu tol sekarang pakenya ai bukan manusia lagi m,"['pada', 'awalnya', 'ai', 'akan', 'membantu', 'manusia', 'tapi', 'setelah', 'ai', 'bisa', 'mengembangkan', 'diri', 'sendiri', 'manusia', 'bisa', 'jadi', 'lawanya', 'sekarang', 'sudah', 'di', 'mulai', 'dari', 'pintu', 'tol', 'sekarang', 'pakenya', 'ai', 'bukan', 'manusia', 'lagi', 'm']","['ai', 'membantu', 'manusia', 'ai', 'mengembangkan', 'manusia', 'lawanya', 'pintu', 'tol', 'pakenya', 'ai', 'manusia']","['ai', 'bantu', 'manusia', 'ai', 'kembang', 'manusia', 'lawa', 'pintu', 'tol', 'pakenya', 'ai', 'manusia']",positif
"Awalnya terlihat luar biasa, tapi seiring waktu akan biasa saja",Awalnya terlihat luar biasa tapi seiring waktu akan biasa saja,awalnya terlihat luar biasa tapi seiring waktu akan biasa saja,awalnya terlihat luar biasa tapi seiring waktu akan biasa saja,"['awalnya', 'terlihat', 'luar', 'biasa', 'tapi', 'seiring', 'waktu', 'akan', 'biasa', 'saja']",['seiring'],['iring'],positif
"Bagi Kami, AI hanyalah alat bantu........

AI, hanyalah analog dg sesuatupun material yg ada di bumi alam semesta, dan sama sekali bukan ancaman........",Bagi Kami AI hanyalah alat bantu AI hanyalah analog dg sesuatupun material yg ada di bumi alam semesta dan sama sekali bukan ancaman,bagi kami ai hanyalah alat bantu ai hanyalah analog dg sesuatupun material yg ada di bumi alam semesta dan sama sekali bukan ancaman,bagi kami ai hanyalah alat bantu ai hanyalah analog dengan sesuatupun material yang ada di bumi alam semesta dan sama sekali bukan ancaman,"['bagi', 'kami', 'ai', 'hanyalah', 'alat', 'bantu', 'ai', 'hanyalah', 'analog', 'dengan', 'sesuatupun', 'material', 'yang', 'ada', 'di', 'bumi', 'alam', 'semesta', 'dan', 'sama', 'sekali', 'bukan', 'ancaman']","['ai', 'alat', 'bantu', 'ai', 'analog', 'sesuatupun', 'material', 'bumi', 'alam', 'semesta', 'ancaman']","['ai', 'alat', 'bantu', 'ai', 'analog', 'sesuatu', 'material', 'bumi', 'alam', 'semesta', 'ancam']",positif
"Chatgpt bagus tapi masih banyak yang salahnya dalam artian kita harus mengkoreksi kembali jawaban si chatgpt nya,",Chatgpt bagus tapi masih banyak yang salahnya dalam artian kita harus mengkoreksi kembali jawaban si chatgpt nya,chatgpt bagus tapi masih banyak yang salahnya dalam artian kita harus mengkoreksi kembali jawaban si chatgpt nya,chatgpt bagus tapi masih banyak yang salahnya dalam artian kita harus mengkoreksi kembali jawaban si chatgpt nya,"['chatgpt', 'bagus', 'tapi', 'masih', 'banyak', 'yang', 'salahnya', 'dalam', 'artian', 'kita', 'harus', 'mengkoreksi', 'kembali', 'jawaban', 'si', 'chatgpt', 'nya']","['chatgpt', 'bagus', 'salahnya', 'artian', 'mengkoreksi', 'si', 'chatgpt', 'nya']","['chatgpt', 'bagus', 'salah', 'arti', 'koreksi', 'si', 'chatgpt', 'nya']",positif
"kemarin saya menguji membuat abstrak jurnal, dan lainnya
dan pekerjaan chatGpt sangat baik, bahkan secara rangkaian tulisan lebih baik daripada saya",kemarin saya menguji membuat abstrak jurnal dan lainnya dan pekerjaan chatGpt sangat baik bahkan secara rangkaian tulisan lebih baik daripada saya,kemarin saya menguji membuat abstrak jurnal dan lainnya dan pekerjaan chatgpt sangat baik bahkan secara rangkaian tulisan lebih baik daripada saya,kemarin saya menguji membuat abstrak jurnal dan lainnya dan pekerjaan chatgpt sangat baik bahkan secara rangkaian tulisan lebih baik daripada saya,"['kemarin', 'saya', 'menguji', 'membuat', 'abstrak', 'jurnal', 'dan', 'lainnya', 'dan', 'pekerjaan', 'chatgpt', 'sangat', 'baik', 'bahkan', 'secara', 'rangkaian', 'tulisan', 'lebih', 'baik', 'daripada', 'saya']","['kemarin', 'menguji', 'abstrak', 'jurnal', 'pekerjaan', 'chatgpt', 'rangkaian', 'tulisan']","['kemarin', 'uji', 'abstrak', 'jurnal', 'kerja', 'chatgpt', 'rangkai', 'tulis']",positif
Makasih pak indra...,Makasih pak indra,makasih pak indra,makasih pak indra,"['makasih', 'pak', 'indra']","['makasih', 'indra']","['makasih', 'indra']",positif
yang menggunakan harus hati2 takutnya ada yang tidak sesuai...,yang menggunakan harus hati takutnya ada yang tidak sesuai,yang menggunakan harus hati takutnya ada yang tidak sesuai,yang menggunakan harus hati takutnya ada yang tidak sesuai,"['yang', 'menggunakan', 'harus', 'hati', 'takutnya', 'ada', 'yang', 'tidak', 'sesuai']","['hati', 'takutnya', 'sesuai']","['hati', 'takut', 'sesuai']",positif
"apakah karena utilisasi yang luar biasa dari chatgpt ini, apakah gara2 ai ini ribuan pekerja di google, facebook dan lain2 pada dipecat.",apakah karena utilisasi yang luar biasa dari chatgpt ini apakah gara ai ini ribuan pekerja di google facebook dan lain pada dipecat,apakah karena utilisasi yang luar biasa dari chatgpt ini apakah gara ai ini ribuan pekerja di google facebook dan lain pada dipecat,apakah karena utilisasi yang luar biasa dari chatgpt ini apakah gara ai ini ribuan pekerja di google facebook dan lain pada dipecat,"['apakah', 'karena', 'utilisasi', 'yang', 'luar', 'biasa', 'dari', 'chatgpt', 'ini', 'apakah', 'gara', 'ai', 'ini', 'ribuan', 'pekerja', 'di', 'google', 'facebook', 'dan', 'lain', 'pada', 'dipecat']","['utilisasi', 'chatgpt', 'gara', 'ai', 'ribuan', 'pekerja', 'google', 'facebook', 'dipecat']","['utilisasi', 'chatgpt', 'gara', 'ai', 'ribu', 'kerja', 'google', 'facebook', 'pecat']",positif
"Lagi viral juga yang katanya gen Z , kerja maunya gaji 2 digit, kerja sebentar tapi dikasih beban kerjaan terus butuh healing karena stress , sepertinya era AI bisa bantu itu atau malah gen z seperti itu malah ga punya kerjaan alias nganggur ",Lagi viral juga yang katanya gen Z kerja maunya gaji digit kerja sebentar tapi dikasih beban kerjaan terus butuh healing karena stress sepertinya era AI bisa bantu itu atau malah gen z seperti itu malah ga punya kerjaan alias nganggur,lagi viral juga yang katanya gen z kerja maunya gaji digit kerja sebentar tapi dikasih beban kerjaan terus butuh healing karena stress sepertinya era ai bisa bantu itu atau malah gen z seperti itu malah ga punya kerjaan alias nganggur,lagi viral juga yang katanya gen z kerja maunya gaji digit kerja sebentar tapi dikasih beban kerjaan terus butuh healing karena stress sepertinya era ai bisa bantu itu atau malah gen z seperti itu malah tidak punya kerjaan alias nganggur,"['lagi', 'viral', 'juga', 'yang', 'katanya', 'gen', 'z', 'kerja', 'maunya', 'gaji', 'digit', 'kerja', 'sebentar', 'tapi', 'dikasih', 'beban', 'kerjaan', 'terus', 'butuh', 'healing', 'karena', 'stress', 'sepertinya', 'era', 'ai', 'bisa', 'bantu', 'itu', 'atau', 'malah', 'gen', 'z', 'seperti', 'itu', 'malah', 'tidak', 'punya', 'kerjaan', 'alias', 'nganggur']","['viral', 'gen', 'kerja', 'maunya', 'gaji', 'digit', 'kerja', 'sebentar', 'dikasih', 'beban', 'kerjaan', 'butuh', 'healing', 'stress', 'era', 'ai', 'bantu', 'gen', 'kerjaan', 'alias', 'nganggur']","['viral', 'gen', 'kerja', 'mau', 'gaji', 'digit', 'kerja', 'sebentar', 'kasih', 'beban', 'kerja', 'butuh', 'healing', 'stress', 'era', 'ai', 'bantu', 'gen', 'kerja', 'alias', 'nganggur']",positif
"- Kamu ko banyak tau sih, pinter amat, pasti mahal nih sekolahnya, lulusan sekolah mana? 
- Homescholing saya
- Siapa gurumu?
- ChatGPT",Kamu ko banyak tau sih pinter amat pasti mahal nih sekolahnya lulusan sekolah mana Homescholing saya Siapa gurumu ChatGPT,kamu ko banyak tau sih pinter amat pasti mahal nih sekolahnya lulusan sekolah mana homescholing saya siapa gurumu chatgpt,kamu ko banyak tahu sih pinter amat pasti mahal nih sekolahnya lulusan sekolah mana homescholing saya siapa gurumu chatgpt,"['kamu', 'ko', 'banyak', 'tahu', 'sih', 'pinter', 'amat', 'pasti', 'mahal', 'nih', 'sekolahnya', 'lulusan', 'sekolah', 'mana', 'homescholing', 'saya', 'siapa', 'gurumu', 'chatgpt']","['ko', 'sih', 'pinter', 'mahal', 'nih', 'sekolahnya', 'lulusan', 'sekolah', 'homescholing', 'gurumu', 'chatgpt']","['ko', 'sih', 'pinter', 'mahal', 'nih', 'sekolah', 'lulus', 'sekolah', 'homescholing', 'guru', 'chatgpt']",positif
Gila ini aplikasi.... Bisa sampe buat skripsi... Q pribadi pake... N takutnya ketergantungan tp enak pake ini...,Gila ini aplikasi Bisa sampe buat skripsi Q pribadi pake N takutnya ketergantungan tp enak pake ini,gila ini aplikasi bisa sampe buat skripsi q pribadi pake n takutnya ketergantungan tp enak pake ini,gila ini aplikasi bisa sampe buat skripsi q pribadi pake n takutnya ketergantungan tapi enak pake ini,"['gila', 'ini', 'aplikasi', 'bisa', 'sampe', 'buat', 'skripsi', 'q', 'pribadi', 'pake', 'n', 'takutnya', 'ketergantungan', 'tapi', 'enak', 'pake', 'ini']","['gila', 'aplikasi', 'sampe', 'skripsi', 'pribadi', 'pake', 'takutnya', 'ketergantungan', 'enak', 'pake']","['gila', 'aplikasi', 'sampe', 'skripsi', 'pribadi', 'pake', 'takut', 'gantung', 'enak', 'pake']",positif
"Aku pake ni AI buat bikin artikel. Lumayan lah, bisa lebih banyak artikel perhari",Aku pake ni AI buat bikin artikel Lumayan lah bisa lebih banyak artikel perhari,aku pake ni ai buat bikin artikel lumayan lah bisa lebih banyak artikel perhari,aku pake ini ai buat bikin artikel lumayan lah bisa lebih banyak artikel perhari,"['aku', 'pake', 'ini', 'ai', 'buat', 'bikin', 'artikel', 'lumayan', 'lah', 'bisa', 'lebih', 'banyak', 'artikel', 'perhari']","['pake', 'ai', 'bikin', 'artikel', 'lumayan', 'artikel', 'perhari']","['pake', 'ai', 'bikin', 'artikel', 'lumayan', 'artikel', 'hari']",positif
Dan keknya Cortana Windows akan dibuff ama Microsoft,Dan keknya Cortana Windows akan dibuff ama Microsoft,dan keknya cortana windows akan dibuff ama microsoft,dan keknya cortana windows akan dibuff ama microsoft,"['dan', 'keknya', 'cortana', 'windows', 'akan', 'dibuff', 'ama', 'microsoft']","['keknya', 'cortana', 'windows', 'dibuff', 'ama', 'microsoft']","['kek', 'cortana', 'windows', 'dibuff', 'ama', 'microsoft']",positif
Sam yg buat chatgpt sedang mengembangkan watermark utk chatgpt. Jadi kayaknya bakal bisa di bedain. Tapi saya setuju dengan pendapat mas,Sam yg buat chatgpt sedang mengembangkan watermark utk chatgpt Jadi kayaknya bakal bisa di bedain Tapi saya setuju dengan pendapat mas,sam yg buat chatgpt sedang mengembangkan watermark utk chatgpt jadi kayaknya bakal bisa di bedain tapi saya setuju dengan pendapat mas,sam yang buat chatgpt sedang mengembangkan watermark untuk chatgpt jadi kayaknya bakal bisa di bedain tapi saya setuju dengan pendapat mas,"['sam', 'yang', 'buat', 'chatgpt', 'sedang', 'mengembangkan', 'watermark', 'untuk', 'chatgpt', 'jadi', 'kayaknya', 'bakal', 'bisa', 'di', 'bedain', 'tapi', 'saya', 'setuju', 'dengan', 'pendapat', 'mas']","['sam', 'chatgpt', 'mengembangkan', 'watermark', 'chatgpt', 'kayaknya', 'bedain', 'setuju', 'pendapat', 'mas']","['sam', 'chatgpt', 'kembang', 'watermark', 'chatgpt', 'kayak', 'bedain', 'tuju', 'dapat', 'mas']",positif
makasih yaa,makasih yaa,makasih yaa,makasih yaa,"['makasih', 'yaa']","['makasih', 'yaa']","['makasih', 'yaa']",positif
"Apa salah satu pekerjaan paling bodoh di dunia?
Jawab: Programmer AI. Selain memberikan banyak ancaman pada pekerjaan lain, AI juga memberikan ancaman si programmer itu sendiri ",Apa salah satu pekerjaan paling bodoh di dunia Jawab Programmer AI Selain memberikan banyak ancaman pada pekerjaan lain AI juga memberikan ancaman si programmer itu sendiri,apa salah satu pekerjaan paling bodoh di dunia jawab programmer ai selain memberikan banyak ancaman pada pekerjaan lain ai juga memberikan ancaman si programmer itu sendiri,apa salah satu pekerjaan paling bodoh di dunia jawab programmer ai selain memberikan banyak ancaman pada pekerjaan lain ai juga memberikan ancaman si programmer itu sendiri,"['apa', 'salah', 'satu', 'pekerjaan', 'paling', 'bodoh', 'di', 'dunia', 'jawab', 'programmer', 'ai', 'selain', 'memberikan', 'banyak', 'ancaman', 'pada', 'pekerjaan', 'lain', 'ai', 'juga', 'memberikan', 'ancaman', 'si', 'programmer', 'itu', 'sendiri']","['salah', 'pekerjaan', 'bodoh', 'dunia', 'programmer', 'ai', 'ancaman', 'pekerjaan', 'ai', 'ancaman', 'si', 'programmer']","['salah', 'kerja', 'bodoh', 'dunia', 'programmer', 'ai', 'ancam', 'kerja', 'ai', 'ancam', 'si', 'programmer']",positif
Gak kebayang kalo the matrix jadi nyata ,Gak kebayang kalo the matrix jadi nyata,gak kebayang kalo the matrix jadi nyata,tidak kebayang kalau the matrix jadi nyata,"['tidak', 'kebayang', 'kalau', 'the', 'matrix', 'jadi', 'nyata']","['kebayang', 'the', 'matrix', 'nyata']","['bayang', 'the', 'matrix', 'nyata']",positif
Gak kebayang kalo the matrix jadi nyata ,Gak kebayang kalo the matrix jadi nyata,gak kebayang kalo the matrix jadi nyata,tidak kebayang kalau the matrix jadi nyata,"['tidak', 'kebayang', 'kalau', 'the', 'matrix', 'jadi', 'nyata']","['kebayang', 'the', 'matrix', 'nyata']","['bayang', 'the', 'matrix', 'nyata']",positif
Plot twist naskah video ini full pake Chat GPT ,Plot twist naskah video ini full pake Chat GPT,plot twist naskah video ini full pake chat gpt,plot twist naskah video ini full pake chat gpt,"['plot', 'twist', 'naskah', 'video', 'ini', 'full', 'pake', 'chat', 'gpt']","['plot', 'twist', 'naskah', 'video', 'full', 'pake', 'chat', 'gpt']","['plot', 'twist', 'naskah', 'video', 'full', 'pake', 'chat', 'gpt']",positif
"klo saya lbh suka cri text di chat GPT, klo di google, kl mau cri sesuatu, pasti yg keluar marketplace.",klo saya lbh suka cri text di chat GPT klo di google kl mau cri sesuatu pasti yg keluar marketplace,klo saya lbh suka cri text di chat gpt klo di google kl mau cri sesuatu pasti yg keluar marketplace,kalau saya lebih suka cri text di chat gpt kalau di google kalau mau cri sesuatu pasti yang keluar marketplace,"['kalau', 'saya', 'lebih', 'suka', 'cri', 'text', 'di', 'chat', 'gpt', 'kalau', 'di', 'google', 'kalau', 'mau', 'cri', 'sesuatu', 'pasti', 'yang', 'keluar', 'marketplace']","['suka', 'cri', 'text', 'chat', 'gpt', 'google', 'cri', 'marketplace']","['suka', 'cri', 'text', 'chat', 'gpt', 'google', 'cri', 'marketplace']",positif
biasanya tanya google. sekarang tanya chatGPT. apakah akan menggantikan google?,biasanya tanya google sekarang tanya chatGPT apakah akan menggantikan google,biasanya tanya google sekarang tanya chatgpt apakah akan menggantikan google,biasanya tanya google sekarang tanya chatgpt apakah akan menggantikan google,"['biasanya', 'tanya', 'google', 'sekarang', 'tanya', 'chatgpt', 'apakah', 'akan', 'menggantikan', 'google']","['google', 'chatgpt', 'menggantikan', 'google']","['google', 'chatgpt', 'ganti', 'google']",positif
