Comment,cleanComment,resultCaseFolding,resultReplaceSlang,resultTokenize,resultStopword,resultStemming,sentimen
Kenapa diawal komen gw kesel. Soalnya gini. IT di indo udah dianggap sesat dalam arti IT itu bisa segalanya. Dan kalo viral gpt nanti kerjaan IT makin dianggap enteng. Sebelum ada gpt ada sering sering bilang tinggal gitu doang. Sekarang ada gpt pasti jadi tinggal cari aja di chat gpt,Kenapa diawal komen gw kesel Soalnya gini IT di indo udah dianggap sesat dalam arti IT itu bisa segalanya Dan kalo viral gpt nanti kerjaan IT makin dianggap enteng Sebelum ada gpt ada sering sering bilang tinggal gitu doang Sekarang ada gpt pasti jadi tinggal cari aja di chat gpt,kenapa diawal komen gw kesel soalnya gini it di indo udah dianggap sesat dalam arti it itu bisa segalanya dan kalo viral gpt nanti kerjaan it makin dianggap enteng sebelum ada gpt ada sering sering bilang tinggal gitu doang sekarang ada gpt pasti jadi tinggal cari aja di chat gpt,kenapa diawal komen saya kesel soalnya gini it di indo udah dianggap sesat dalam arti it itu bisa segalanya dan kalau viral gpt nanti kerjaan it makin dianggap enteng sebelum ada gpt ada sering sering bilang tinggal gitu doang sekarang ada gpt pasti jadi tinggal cari aja di chat gpt,"['kenapa', 'diawal', 'komen', 'saya', 'kesel', 'soalnya', 'gini', 'it', 'di', 'indo', 'udah', 'dianggap', 'sesat', 'dalam', 'arti', 'it', 'itu', 'bisa', 'segalanya', 'dan', 'kalau', 'viral', 'gpt', 'nanti', 'kerjaan', 'it', 'makin', 'dianggap', 'enteng', 'sebelum', 'ada', 'gpt', 'ada', 'sering', 'sering', 'bilang', 'tinggal', 'gitu', 'doang', 'sekarang', 'ada', 'gpt', 'pasti', 'jadi', 'tinggal', 'cari', 'aja', 'di', 'chat', 'gpt']","['diawal', 'komen', 'kesel', 'gini', 'it', 'indo', 'udah', 'dianggap', 'sesat', 'arti', 'it', 'viral', 'gpt', 'kerjaan', 'it', 'dianggap', 'enteng', 'gpt', 'bilang', 'tinggal', 'gitu', 'doang', 'gpt', 'tinggal', 'cari', 'aja', 'chat', 'gpt']","['awal', 'komen', 'kesel', 'gin', 'it', 'indo', 'udah', 'anggap', 'sesat', 'arti', 'it', 'viral', 'gpt', 'kerja', 'it', 'anggap', 'enteng', 'gpt', 'bilang', 'tinggal', 'gitu', 'doang', 'gpt', 'tinggal', 'cari', 'aja', 'chat', 'gpt']",netral
Ijin share pak dr,Ijin share pak dr,ijin share pak dr,ijin share pak dari,"['ijin', 'share', 'pak', 'dari']","['ijin', 'share']","['ijin', 'share']",netral
6:30 Background-nya Windows XP tapi ada File Explorer Windows 11.,Background-nya Windows XP tapi ada File Explorer Windows,background-nya windows xp tapi ada file explorer windows,background-nya windows xp tapi ada file explorer windows,"['background-nya', 'windows', 'xp', 'tapi', 'ada', 'file', 'explorer', 'windows']","['background-nya', 'windows', 'xp', 'file', 'explorer', 'windows']","['background-nya', 'windows', 'xp', 'file', 'explorer', 'windows']",netral
Kan memang punya elon musk dua duanya,Kan memang punya elon musk dua duanya,kan memang punya elon musk dua duanya,kan memang punya elon musk dua duanya,"['kan', 'memang', 'punya', 'elon', 'musk', 'dua', 'duanya']","['elon', 'musk', 'duanya']","['elon', 'musk', 'dua']",netral
"Seperti Wikipedia, kadang bisa dirumah orang",Seperti Wikipedia kadang bisa dirumah orang,seperti wikipedia kadang bisa dirumah orang,seperti wikipedia kadang bisa dirumah orang,"['seperti', 'wikipedia', 'kadang', 'bisa', 'dirumah', 'orang']","['wikipedia', 'kadang', 'dirumah', 'orang']","['wikipedia', 'kadang', 'rumah', 'orang']",netral
Apakah ecommerce akan tergusur oleh TikTok?,Apakah ecommerce akan tergusur oleh TikTok,apakah ecommerce akan tergusur oleh tiktok,apakah ecommerce akan tergusur oleh tiktok,"['apakah', 'ecommerce', 'akan', 'tergusur', 'oleh', 'tiktok']","['ecommerce', 'tergusur', 'tiktok']","['ecommerce', 'gusur', 'tiktok']",netral
Jgn melihat kepada capability AI to beat AI is we as human should create the sideways of seeking the weaknesses of the system such as the latency if it coz ive been doing it,Jgn melihat kepada capability AI to beat AI is we as human should create the sideways of seeking the weaknesses of the system such as the latency if it coz ive been doing it,jgn melihat kepada capability ai to beat ai is we as human should create the sideways of seeking the weaknesses of the system such as the latency if it coz ive been doing it,jangan melihat kepada capability ai to beat ai is we as human should create the sideways of seeking the weaknesses of the system such as the latency if it coz ive been doing it,"['jangan', 'melihat', 'kepada', 'capability', 'ai', 'to', 'beat', 'ai', 'is', 'we', 'as', 'human', 'should', 'create', 'the', 'sideways', 'of', 'seeking', 'the', 'weaknesses', 'of', 'the', 'system', 'such', 'as', 'the', 'latency', 'if', 'it', 'coz', 'ive', 'been', 'doing', 'it']","['capability', 'ai', 'to', 'beat', 'ai', 'is', 'we', 'as', 'human', 'should', 'create', 'the', 'sideways', 'of', 'seeking', 'the', 'weaknesses', 'of', 'the', 'system', 'such', 'as', 'the', 'latency', 'if', 'it', 'coz', 'ive', 'been', 'doing', 'it']","['capability', 'ai', 'to', 'beat', 'ai', 'is', 'we', 'as', 'human', 'should', 'create', 'the', 'sideways', 'of', 'seeking', 'the', 'weaknesses', 'of', 'the', 'system', 'such', 'as', 'the', 'latency', 'if', 'it', 'coz', 'ive', 'been', 'doing', 'it']",netral
"ELON MUSK & BILL GATES SAMA2 PENGIN PUNYA HAPE & OS NYA SENDIRI .
HAPE MERK TESLA 
HARGA DI ATAS IPHONE 
OS NYA MICROSOFT WINDOWS DGN BING + CHAT GPT",ELON MUSK BILL GATES SAMA PENGIN PUNYA HAPE OS NYA SENDIRI HAPE MERK TESLA HARGA DI ATAS IPHONE OS NYA MICROSOFT WINDOWS DGN BING CHAT GPT,elon musk bill gates sama pengin punya hape os nya sendiri hape merk tesla harga di atas iphone os nya microsoft windows dgn bing chat gpt,elon musk bill gates sama pengin punya hape os nya sendiri hape merk tesla harga di atas iphone os nya microsoft windows dengan bing chat gpt,"['elon', 'musk', 'bill', 'gates', 'sama', 'pengin', 'punya', 'hape', 'os', 'nya', 'sendiri', 'hape', 'merk', 'tesla', 'harga', 'di', 'atas', 'iphone', 'os', 'nya', 'microsoft', 'windows', 'dengan', 'bing', 'chat', 'gpt']","['elon', 'musk', 'bill', 'gates', 'pengin', 'hape', 'os', 'nya', 'hape', 'merk', 'tesla', 'harga', 'iphone', 'os', 'nya', 'microsoft', 'windows', 'bing', 'chat', 'gpt']","['elon', 'musk', 'bill', 'gates', 'pengin', 'hape', 'os', 'nya', 'hape', 'merk', 'tesla', 'harga', 'iphone', 'os', 'nya', 'microsoft', 'windows', 'bing', 'chat', 'gpt']",netral
"Kenapa kualitas videonya dibuat unavailable yah, padahal pengen liat dengan gambar yg bagus (1080p)..hehehe",Kenapa kualitas videonya dibuat unavailable yah padahal pengen liat dengan gambar yg bagus p hehehe,kenapa kualitas videonya dibuat unavailable yah padahal pengen liat dengan gambar yg bagus p hehehe,kenapa kualitas videonya dibuat unavailable yah padahal pengen liat dengan gambar yang bagus p hehehe,"['kenapa', 'kualitas', 'videonya', 'dibuat', 'unavailable', 'yah', 'padahal', 'pengen', 'liat', 'dengan', 'gambar', 'yang', 'bagus', 'p', 'hehehe']","['kualitas', 'videonya', 'unavailable', 'yah', 'pengen', 'liat', 'gambar', 'bagus', 'hehehe']","['kualitas', 'video', 'unavailable', 'yah', 'ken', 'liat', 'gambar', 'bagus', 'hehehe']",netral
"chat gpt  ada beberapa kelemahan dalamnya  
dia tanya gue jawab lalu gue tanya tapi tidak bisa menjawab yang diberitahu pengguna lagi",chat gpt ada beberapa kelemahan dalamnya dia tanya gue jawab lalu gue tanya tapi tidak bisa menjawab yang diberitahu pengguna lagi,chat gpt ada beberapa kelemahan dalamnya dia tanya gue jawab lalu gue tanya tapi tidak bisa menjawab yang diberitahu pengguna lagi,chat gpt ada beberapa kelemahan dalamnya dia tanya gue jawab lalu gue tanya tapi tidak bisa menjawab yang diberitahu pengguna lagi,"['chat', 'gpt', 'ada', 'beberapa', 'kelemahan', 'dalamnya', 'dia', 'tanya', 'gue', 'jawab', 'lalu', 'gue', 'tanya', 'tapi', 'tidak', 'bisa', 'menjawab', 'yang', 'diberitahu', 'pengguna', 'lagi']","['chat', 'gpt', 'kelemahan', 'dalamnya', 'gue', 'gue', 'diberitahu', 'pengguna']","['chat', 'gpt', 'lemah', 'dalam', 'gue', 'gue', 'diberitahu', 'guna']",netral
"MIRIP RUDAL PEMBOM SASARAN LBH DULU DIBUAT, 
LALU RADAR ANTI SERANGAN UDARA DIBUAT KEMUDIAN.",MIRIP RUDAL PEMBOM SASARAN LBH DULU DIBUAT ALU RADAR ANTI SERANGAN UDARA DIBUAT KEMUDIAN,mirip rudal pembom sasaran lbh dulu dibuat alu radar anti serangan udara dibuat kemudian,mirip rudal pembom sasaran lebih dulu dibuat alu radar anti serangan udara dibuat kemudian,"['mirip', 'rudal', 'pembom', 'sasaran', 'lebih', 'dulu', 'dibuat', 'alu', 'radar', 'anti', 'serangan', 'udara', 'dibuat', 'kemudian']","['rudal', 'pembom', 'sasaran', 'alu', 'radar', 'anti', 'serangan', 'udara']","['rudal', 'bom', 'sasar', 'alu', 'radar', 'anti', 'serang', 'udara']",netral
Bisakah melakukan chatgpt melalui hp?,Bisakah melakukan chatgpt melalui hp,bisakah melakukan chatgpt melalui hp,bisakah melakukan chatgpt melalui hp,"['bisakah', 'melakukan', 'chatgpt', 'melalui', 'hp']","['chatgpt', 'hp']","['chatgpt', 'hp']",netral
"chat gpt yang di buat bisa di check make plagiarisme khusus bot ,tpi jeleknya bahasa yang di gunakan agak aneh",chat gpt yang di buat bisa di check make plagiarisme khusus bot tpi jeleknya bahasa yang di gunakan agak aneh,chat gpt yang di buat bisa di check make plagiarisme khusus bot tpi jeleknya bahasa yang di gunakan agak aneh,chat gpt yang di buat bisa di check make plagiarisme khusus bot tapi jeleknya bahasa yang di gunakan agak aneh,"['chat', 'gpt', 'yang', 'di', 'buat', 'bisa', 'di', 'check', 'make', 'plagiarisme', 'khusus', 'bot', 'tapi', 'jeleknya', 'bahasa', 'yang', 'di', 'gunakan', 'agak', 'aneh']","['chat', 'gpt', 'check', 'make', 'plagiarisme', 'khusus', 'bot', 'jeleknya', 'bahasa', 'aneh']","['chat', 'gpt', 'check', 'make', 'plagiarisme', 'khusus', 'bot', 'jelek', 'bahasa', 'aneh']",netral
"Kok bisa data chatgpt dibawah 2021, spt siapa  juara dunia tahun 2022, kan data tersebut sudah tersedia di berbagai data dunia, kok mapagan chatgpt gak bisa mengaksesnya? Sy rasa ada yg aneh dgn pembatasan infirmasi berdasarkan waktu tertentu.",Kok bisa data chatgpt dibawah spt siapa juara dunia tahun kan data tersebut sudah tersedia di berbagai data dunia kok mapagan chatgpt gak bisa mengaksesnya Sy rasa ada yg aneh dgn pembatasan infirmasi berdasarkan waktu tertentu,kok bisa data chatgpt dibawah spt siapa juara dunia tahun kan data tersebut sudah tersedia di berbagai data dunia kok mapagan chatgpt gak bisa mengaksesnya sy rasa ada yg aneh dgn pembatasan infirmasi berdasarkan waktu tertentu,kok bisa data chatgpt dibawah seperti siapa juara dunia tahun kan data tersebut sudah tersedia di berbagai data dunia kok mapagan chatgpt tidak bisa mengaksesnya saya rasa ada yang aneh dengan pembatasan infirmasi berdasarkan waktu tertentu,"['kok', 'bisa', 'data', 'chatgpt', 'dibawah', 'seperti', 'siapa', 'juara', 'dunia', 'tahun', 'kan', 'data', 'tersebut', 'sudah', 'tersedia', 'di', 'berbagai', 'data', 'dunia', 'kok', 'mapagan', 'chatgpt', 'tidak', 'bisa', 'mengaksesnya', 'saya', 'rasa', 'ada', 'yang', 'aneh', 'dengan', 'pembatasan', 'infirmasi', 'berdasarkan', 'waktu', 'tertentu']","['data', 'chatgpt', 'dibawah', 'juara', 'dunia', 'data', 'tersedia', 'data', 'dunia', 'mapagan', 'chatgpt', 'mengaksesnya', 'aneh', 'pembatasan', 'infirmasi', 'berdasarkan']","['data', 'chatgpt', 'bawah', 'juara', 'dunia', 'data', 'sedia', 'data', 'dunia', 'mapagan', 'chatgpt', 'akses', 'aneh', 'batas', 'infirmasi', 'dasar']",netral
"Apakah kedepannya akan ada perang AI, mari kita lihat.",Apakah kedepannya akan ada perang AI mari kita lihat,apakah kedepannya akan ada perang ai mari kita lihat,apakah kedepannya akan ada perang ai mari kita lihat,"['apakah', 'kedepannya', 'akan', 'ada', 'perang', 'ai', 'mari', 'kita', 'lihat']","['kedepannya', 'perang', 'ai', 'mari', 'lihat']","['depan', 'perang', 'ai', 'mari', 'lihat']",netral
"Seperti yg di katakan Rosulullah "" Di ahir jaman batu bisa bicara dengan manusia""
Yang di maksut batu adalah  HP, Laptop, Komputer, Dll.. Sekarang semua bisa bicara",Seperti yg di katakan Rosulullah Di ahir jaman batu bisa bicara dengan manusia Yang di maksut batu adalah HP Laptop Komputer Dll Sekarang semua bisa bicara,seperti yg di katakan rosulullah di ahir jaman batu bisa bicara dengan manusia yang di maksut batu adalah hp laptop komputer dll sekarang semua bisa bicara,seperti yang di katakan rosulullah di ahir jaman batu bisa bicara dengan manusia yang di maksut batu adalah hp laptop komputer dan lain-lain sekarang semua bisa bicara,"['seperti', 'yang', 'di', 'katakan', 'rosulullah', 'di', 'ahir', 'jaman', 'batu', 'bisa', 'bicara', 'dengan', 'manusia', 'yang', 'di', 'maksut', 'batu', 'adalah', 'hp', 'laptop', 'komputer', 'dan', 'lain-lain', 'sekarang', 'semua', 'bisa', 'bicara']","['rosulullah', 'ahir', 'jaman', 'batu', 'bicara', 'manusia', 'maksut', 'batu', 'hp', 'laptop', 'komputer', 'lain-lain', 'bicara']","['rosulullah', 'ahir', 'jaman', 'batu', 'bicara', 'manusia', 'maksut', 'batu', 'hp', 'laptop', 'komputer', 'lain', 'bicara']",netral
"Coba sebut di kitab mana ada hadist tersebut, apa iya yg dimaksud batu itu hp, laptop, komputer?",Coba sebut di kitab mana ada hadist tersebut apa iya yg dimaksud batu itu hp laptop komputer,coba sebut di kitab mana ada hadist tersebut apa iya yg dimaksud batu itu hp laptop komputer,coba sebut di kitab mana ada hadist tersebut apa iya yang dimaksud batu itu hp laptop komputer,"['coba', 'sebut', 'di', 'kitab', 'mana', 'ada', 'hadist', 'tersebut', 'apa', 'iya', 'yang', 'dimaksud', 'batu', 'itu', 'hp', 'laptop', 'komputer']","['coba', 'kitab', 'hadist', 'iya', 'batu', 'hp', 'laptop', 'komputer']","['coba', 'kitab', 'hadist', 'iya', 'batu', 'hp', 'laptop', 'komputer']",netral
suatu saat akan menjadi skynet dan muncul T-1000,suatu saat akan menjadi skynet dan muncul T-,suatu saat akan menjadi skynet dan muncul t-,suatu saat akan menjadi skynet dan muncul t-,"['suatu', 'saat', 'akan', 'menjadi', 'skynet', 'dan', 'muncul', 't-']","['skynet', 'muncul', 't-']","['skynet', 'muncul', 't-']",netral
Saya mohon chatGPT tidak bocor sampai dosennn :((((((,Saya mohon chatGPT tidak bocor sampai dosennn,saya mohon chatgpt tidak bocor sampai dosennn,saya mohon chatgpt tidak bocor sampai dosennn,"['saya', 'mohon', 'chatgpt', 'tidak', 'bocor', 'sampai', 'dosennn']","['mohon', 'chatgpt', 'bocor', 'dosennn']","['mohon', 'chatgpt', 'bocor', 'dosennn']",netral
Dosen gw udah tau njir,Dosen gw udah tau njir,dosen gw udah tau njir,dosen saya udah tahu njir,"['dosen', 'saya', 'udah', 'tahu', 'njir']","['dosen', 'udah', 'njir']","['dosen', 'udah', 'njir']",netral
Dan lagi2 Elon Musk ada disana,Dan lagi Elon Musk ada disana,dan lagi elon musk ada disana,dan lagi elon musk ada disana,"['dan', 'lagi', 'elon', 'musk', 'ada', 'disana']","['elon', 'musk', 'disana']","['elon', 'musk', 'sana']",netral
"Tenang Pak, saya minta chatgpt bikin meme masih gabisa ",Tenang Pak saya minta chatgpt bikin meme masih gabisa,tenang pak saya minta chatgpt bikin meme masih gabisa,tenang pak saya minta chatgpt bikin meme masih gabisa,"['tenang', 'pak', 'saya', 'minta', 'chatgpt', 'bikin', 'meme', 'masih', 'gabisa']","['tenang', 'chatgpt', 'bikin', 'meme', 'gabisa']","['tenang', 'chatgpt', 'bikin', 'meme', 'gabisa']",netral
"Aku di kota yang banyak LSM, tukang parkir, dan pengemisnya :",Aku di kota yang banyak LSM tukang parkir dan pengemisnya,aku di kota yang banyak lsm tukang parkir dan pengemisnya,aku di kota yang banyak lsm tukang parkir dan pengemisnya,"['aku', 'di', 'kota', 'yang', 'banyak', 'lsm', 'tukang', 'parkir', 'dan', 'pengemisnya']","['kota', 'lsm', 'tukang', 'parkir', 'pengemisnya']","['kota', 'lsm', 'tukang', 'parkir', 'emis']",netral
"Coba masukin hadist² dan tafsir quran dr berbagai ulama, pasti langsung geser Google deh hahahaha",Coba masukin hadist² dan tafsir quran dr berbagai ulama pasti langsung geser Google deh hahahaha,coba masukin hadist² dan tafsir quran dr berbagai ulama pasti langsung geser google deh hahahaha,coba masukin hadist² dan tafsir quran dari berbagai ulama pasti langsung geser google deh hahahaha,"['coba', 'masukin', 'hadist²', 'dan', 'tafsir', 'quran', 'dari', 'berbagai', 'ulama', 'pasti', 'langsung', 'geser', 'google', 'deh', 'hahahaha']","['coba', 'masukin', 'hadist²', 'tafsir', 'quran', 'ulama', 'langsung', 'geser', 'google', 'deh', 'hahahaha']","['coba', 'masukin', 'hadist', 'tafsir', 'quran', 'ulama', 'langsung', 'geser', 'google', 'deh', 'hahahaha']",netral
"Tutorial pake ChatGPT bang.
Gw nyoba sibuk mulu websitenya ",Tutorial pake ChatGPT bang Gw nyoba sibuk mulu websitenya,tutorial pake chatgpt bang gw nyoba sibuk mulu websitenya,tutorial pake chatgpt bang saya nyoba sibuk mulu websitenya,"['tutorial', 'pake', 'chatgpt', 'bang', 'saya', 'nyoba', 'sibuk', 'mulu', 'websitenya']","['tutorial', 'pake', 'chatgpt', 'bang', 'nyoba', 'sibuk', 'mulu', 'websitenya']","['tutorial', 'pake', 'chatgpt', 'bang', 'nyoba', 'sibuk', 'mulu', 'websitenya']",netral
"emang lagi sibuk, kalau lu dulu pake waktu awal² masih bisa kepakai. Saya dlu salah satu pengguna di hari kedua perilisannya ",emang lagi sibuk kalau lu dulu pake waktu awal² masih bisa kepakai Saya dlu salah satu pengguna di hari kedua perilisannya,emang lagi sibuk kalau lu dulu pake waktu awal² masih bisa kepakai saya dlu salah satu pengguna di hari kedua perilisannya,emang lagi sibuk kalau kamu dulu pake waktu awal² masih bisa kepakai saya dulu salah satu pengguna di hari kedua perilisannya,"['emang', 'lagi', 'sibuk', 'kalau', 'kamu', 'dulu', 'pake', 'waktu', 'awal²', 'masih', 'bisa', 'kepakai', 'saya', 'dulu', 'salah', 'satu', 'pengguna', 'di', 'hari', 'kedua', 'perilisannya']","['emang', 'sibuk', 'pake', 'awal²', 'kepakai', 'salah', 'pengguna', 'perilisannya']","['emang', 'sibuk', 'pake', 'awal', 'pakai', 'salah', 'guna', 'rilis']",netral
Sayang ga tahan lama. Cuma bisa diakses selama 1 jam.,Sayang ga tahan lama Cuma bisa diakses selama jam,sayang ga tahan lama cuma bisa diakses selama jam,sayang tidak tahan lama cuma bisa diakses selama jam,"['sayang', 'tidak', 'tahan', 'lama', 'cuma', 'bisa', 'diakses', 'selama', 'jam']","['sayang', 'tahan', 'diakses', 'jam']","['sayang', 'tahan', 'akses', 'jam']",netral
Semoga chatGPT gantikan pegawai pajak,Semoga chatGPT gantikan pegawai pajak,semoga chatgpt gantikan pegawai pajak,semoga chatgpt gantikan pegawai pajak,"['semoga', 'chatgpt', 'gantikan', 'pegawai', 'pajak']","['semoga', 'chatgpt', 'gantikan', 'pegawai', 'pajak']","['moga', 'chatgpt', 'ganti', 'pegawai', 'pajak']",netral
hahaha,hahaha,hahaha,hahaha,['hahaha'],['hahaha'],['hahaha'],netral
"Tapi outputnya harus dicek lagi karena bisa fatal. Sy coba cari sejarah nabi Muhammad, hasilnya di sebutkan kalau Alquran salah satu karya beliau. Kalau mau koreksi yg fatal seperti ini bgmn caranya ya Coach atau yg lainnya? Khawatir akan menyesatkan yg lainnya.",Tapi outputnya harus dicek lagi karena bisa fatal Sy coba cari sejarah nabi Muhammad hasilnya di sebutkan kalau Alquran salah satu karya beliau Kalau mau koreksi yg fatal seperti ini bgmn caranya ya Coach atau yg lainnya Khawatir akan menyesatkan yg lainnya,tapi outputnya harus dicek lagi karena bisa fatal sy coba cari sejarah nabi muhammad hasilnya di sebutkan kalau alquran salah satu karya beliau kalau mau koreksi yg fatal seperti ini bgmn caranya ya coach atau yg lainnya khawatir akan menyesatkan yg lainnya,tapi outputnya harus dicek lagi karena bisa fatal saya coba cari sejarah nabi muhammad hasilnya di sebutkan kalau alquran salah satu karya beliau kalau mau koreksi yang fatal seperti ini bgmn caranya iya coach atau yang lainnya khawatir akan menyesatkan yang lainnya,"['tapi', 'outputnya', 'harus', 'dicek', 'lagi', 'karena', 'bisa', 'fatal', 'saya', 'coba', 'cari', 'sejarah', 'nabi', 'muhammad', 'hasilnya', 'di', 'sebutkan', 'kalau', 'alquran', 'salah', 'satu', 'karya', 'beliau', 'kalau', 'mau', 'koreksi', 'yang', 'fatal', 'seperti', 'ini', 'bgmn', 'caranya', 'iya', 'coach', 'atau', 'yang', 'lainnya', 'khawatir', 'akan', 'menyesatkan', 'yang', 'lainnya']","['outputnya', 'dicek', 'fatal', 'coba', 'cari', 'sejarah', 'nabi', 'muhammad', 'hasilnya', 'sebutkan', 'alquran', 'salah', 'karya', 'beliau', 'koreksi', 'fatal', 'bgmn', 'iya', 'coach', 'khawatir', 'menyesatkan']","['outputnya', 'cek', 'fatal', 'coba', 'cari', 'sejarah', 'nabi', 'muhammad', 'hasil', 'sebut', 'alquran', 'salah', 'karya', 'beliau', 'koreksi', 'fatal', 'bgmn', 'iya', 'coach', 'khawatir', 'sesat']",netral
